property_id,lat,lng,addr_street,suburb,Lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
29708,-37.765204,145.016176,216 Darebin Road,NORTHCOTE,MURRINDINDI,19930.0,1.5561182223293313,26.0,1.0,0.0,0.0,0.0,0.0
71730,-37.85546,145.234481,64 Amesbury Avenue,WANTIRNA,CENTRAL GOLDFIELDS,19871.0,3.148033079231662,37.0,1.0,0.0,0.0,0.0,0.0
78436,-37.928093,145.18931,9 Edgbaston Way,MULGRAVE,MACEDON RANGES,19891.0,3.925328064521855,38.0,1.0,1.0,1.0,1.0,0.0
92533,-38.012793,145.096519,1/17 Mountview Street,ASPENDALE,YARRIAMBIACK,19863.0,1.0400442210623255,48.0,1.0,0.0,0.0,0.0,0.0
28340,-37.806942,144.981339,55 Gore Street,FITZROY,NILLUMBIK,19843.0,0.8711730238099776,2.0,1.0,4.0,1.0,1.0,1.0
51589,-37.792208,145.131005,62 Whittens Lane,DONCASTER,MORELAND,20042.0,3.122800264284613,22.0,1.0,111.0,50.0,47.0,25.0
74737,-37.901431,145.064951,2 Beauville Avenue,MURRUMBEENA,MOIRA,19919.0,1.2683885943348758,22.0,1.0,0.0,0.0,-0.0,-0.0
4630,-37.848201,144.866173,7 Port Street,NEWPORT,MANSFIELD,19994.0,1.6490207705447133,not available,0.0,0.0,0.0,-0.0,0.0
6620,-37.794243,144.831696,32 Chapman Street,SUNSHINE,KNOX,20021.0,0.6437060242778222,20.0,1.0,23.0,5.0,3.0,2.0
37949,-37.775154,145.016632,111 Rathmines Street,FAIRFIELD,NILLUMBIK,19930.0,0.4478353913832379,26.0,1.0,4.0,1.0,1.0,1.0
37372,-37.651695,145.038555,39 Peppercorn Parade,EPPING,FRANKSTON,20005.0,0.7472418693254795,51.0,1.0,3.0,3.0,2.0,1.0
53556,-37.821698,145.002374,6 Theresa Street,RICHMOND,EAST GIPPSLAND,19907.0,0.701295521021646,not available,0.0,1.0,0.0,0.0,0.0
37298,-37.63954,145.053721,318 Findon Road,EPPING,FRANKSTON,45795.0,1.5884343317468697,54.0,1.0,3.0,3.0,2.0,1.0
48428,-37.804895,145.043037,40 Belmont Avenue,KEW,SOUTH GIPPSLAND,19904.0,1.9338345295197343,12.0,1.0,2.0,0.0,0.0,0.0
22348,-37.735386,144.959758,23 Stawell Street,COBURG,MOONEE VALLEY,19964.0,0.34155405420838086,25.0,1.0,41.0,17.0,12.0,6.0
36461,-37.661243,145.02478,43 Monash Street,LALOR,KINGSTON,20006.0,0.8426442451205632,48.0,1.0,13.0,4.0,2.0,1.0
45113,-37.704788,145.094132,45 Adeline Street,GREENSBOROUGH,GLEN EIRA,19984.0,1.1404945900889192,42.0,1.0,15.0,4.0,2.0,1.0
37786,-37.642044,145.055739,8 Martingale Court,EPPING,FRANKSTON,45795.0,1.2720521847355295,54.0,1.0,3.0,3.0,2.0,1.0
53628,-37.825676,145.008621,67 Cutter Street,RICHMOND,EAST GIPPSLAND,19906.0,0.22973006012908295,8.0,1.0,1.0,0.0,0.0,0.0
29227,-37.766256,144.992618,105 Beavers Road,NORTHCOTE,MURRINDINDI,20015.0,0.4583459650885343,29.0,1.0,0.0,0.0,0.0,0.0
56349,-37.846821,145.109268,2/49 Elgar Road,BURWOOD,MARIBYRNONG,19849.0,2.582245683006375,25.0,1.0,22.0,7.0,5.0,3.0
54113,-37.824562,145.036752,14 Oxley Road,HAWTHORN,YARRA,19904.0,0.34564487157423,12.0,1.0,15.0,7.0,5.0,3.0
13521,-37.697135,144.75435,8 Terrye Court,HILLSIDE,GREATER DANDENONG,20000.0,1.8023120622150108,34.0,1.0,36.0,9.0,6.0,3.0
64549,-37.801867,145.301119,4A Trawalla Road,CROYDON,CARDINIA,19878.0,1.9417721456218853,42.0,1.0,25.0,10.0,5.0,3.0
71746,-37.855487,145.240636,7 Barrington Court,WANTIRNA,CENTRAL GOLDFIELDS,19870.0,2.8615349437642386,41.0,1.0,0.0,0.0,0.0,0.0
63924,-37.792395,145.26721,21 Gladys Grove,CROYDON,CARDINIA,19878.0,1.2253725541907352,42.0,1.0,25.0,10.0,5.0,3.0
44094,-37.691736,145.11507,104 Greenhill Road,GREENSBOROUGH,GLEN EIRA,19985.0,1.4869218328174438,46.0,1.0,15.0,4.0,2.0,1.0
63430,-37.788395,145.297757,114 Lincoln Road,CROYDON,CARDINIA,19877.0,1.3508301277404753,46.0,1.0,25.0,10.0,5.0,3.0
65141,-37.808578,145.319388,14A Hillview Drive,KILSYTH,SURF COAST,19877.0,2.7228342347495835,46.0,1.0,1.0,0.0,0.0,0.0
33509,-37.71543,145.020257,10 Evans Crescent,RESERVOIR,EAST GIPPSLAND,20010.0,1.1789239330185841,40.0,1.0,1.0,0.0,0.0,0.0
37158,-37.64816,145.043563,26 Dryandra Avenue,EPPING,FRANKSTON,20005.0,1.2746927307735432,51.0,1.0,3.0,3.0,2.0,1.0
53098,-37.824077,145.00646,34e Canterbury Street,RICHMOND,EAST GIPPSLAND,19906.0,0.3995195002289014,8.0,1.0,1.0,0.0,0.0,0.0
61420,-37.795671,145.242531,18 Sang Court,RINGWOOD,MACEDON RANGES,19879.0,1.9351981441455646,38.0,1.0,1.0,1.0,1.0,0.0
71800,-37.8577,145.240326,8 Attenborough Square,WANTIRNA,CENTRAL GOLDFIELDS,19870.0,3.0225593406296722,41.0,1.0,0.0,0.0,0.0,0.0
92016,-37.974947,145.061962,15 Phillip Street,MENTONE,WEST WIMMERA,19865.0,0.8198425620680323,43.0,1.0,0.0,0.0,0.0,0.0
66493,-37.764073,145.319297,50 Savanna Drive,MOOROOLBARK,WEST WIMMERA,19877.0,2.380179468755429,46.0,1.0,0.0,0.0,0.0,0.0
5499,-37.783028,144.860526,13 Lawn Crescent,BRAYBROOK,HUME,20022.0,1.8183795104093876,17.0,1.0,332.0,214.0,155.0,80.0
21197,-37.765864,144.970833,4 Lawrence Street,BRUNSWICK,MARIBYRNONG,19968.0,1.011006558534555,16.0,1.0,22.0,7.0,5.0,3.0
72213,-37.855889,145.266686,23 Edward Street,BAYSWATER,INDIGO,19870.0,1.5812819153736744,41.0,1.0,-1.0,0.0,0.0,0.0
1,-37.814996,144.966029,1003/115 Swanston Street,MELBOURNE,BENALLA,19854.0,0.37743464360330564,7.0,1.0,0.0,0.0,0.0,0.0
19847,-37.671638,144.90878,8 Yarck Court,WESTMEADOWS,LODDON,20030.0,1.5888830079611584,32.0,1.0,0.0,0.0,0.0,0.0
83931,-37.851806,145.00454,36 Pridham Street,PRAHRAN,BOROONDARA,19947.0,0.8303645588942443,12.0,1.0,12.0,3.0,2.0,1.0
10917,-37.791713,144.930691,83 Eastwood Street,KENSINGTON,SOUTH GIPPSLAND,20041.0,0.2305828617790225,9.0,1.0,2.0,0.0,0.0,0.0
72545,-37.849257,145.25409,66 Phyllis Street,BAYSWATER,INDIGO,19870.0,1.492177607588678,41.0,1.0,-1.0,0.0,0.0,0.0
81853,-37.986804,145.233795,174 Kidds Road,DOVETON,HINDMARSH,19888.0,2.140869121076299,46.0,1.0,0.0,0.0,0.0,0.0
28009,-37.581343,144.924997,Lot 3666 Highbury Circuit,CRAIGIEBURN,YARRA RANGES,40221.0,2.7939982184395054,41.0,1.0,5.0,3.0,2.0,1.0
16822,-37.704873,144.932918,22 Hubert Avenue,GLENROY,WYNDHAM,20032.0,1.3830127257510139,28.0,1.0,99.0,43.0,33.0,20.0
82597,-37.902109,145.279998,166 Blackwood Park Road,ROWVILLE,BALLARAT,19867.0,2.6367844073677618,49.0,1.0,2.0,1.0,1.0,0.0
60302,-37.812912,145.199472,8/32 Burnett Street,MITCHAM,PORT PHILLIP,19900.0,0.869977003932518,31.0,1.0,25.0,8.0,5.0,3.0
12455,-37.699718,144.767059,17 Stagecoach Crescent,SYDENHAM,HEPBURN,20000.0,0.6465902674972679,34.0,1.0,-1.0,0.0,0.0,0.0
14052,-37.761239,144.898336,20 Valencia Street,ABERFELDIE,MITCHELL,20037.0,1.6761804729254537,16.0,1.0,14.0,5.0,3.0,1.0
88840,-37.945106,145.028283,39 Peterson Street,HIGHETT,GREATER DANDENONG,19872.0,1.2487676483787191,37.0,1.0,36.0,9.0,6.0,3.0
55935,-37.844948,145.060688,78 Radnor Street,CAMBERWELL,MELBOURNE,19912.0,1.2208720739035035,not available,0.0,23.0,11.0,8.0,5.0
78959,-37.96476,145.153198,31 Glenwood Drive,SPRINGVALE SOUTH,SWAN HILL,19891.0,1.248413610976256,38.0,1.0,1.0,0.0,0.0,0.0
33545,-37.728744,145.001915,10 Stewart Street,RESERVOIR,EAST GIPPSLAND,20011.0,0.08451851311946865,37.0,1.0,1.0,0.0,0.0,0.0
52710,-37.816177,144.993866,22 Bowen Street,RICHMOND,EAST GIPPSLAND,19978.0,0.25465606774232696,14.0,1.0,1.0,0.0,0.0,0.0
32665,-37.733074,145.010544,36 Goldsmith Avenue,PRESTON,BOROONDARA,20011.0,0.8593691101915777,37.0,1.0,12.0,3.0,2.0,1.0
9576,-37.849146,144.727576,50 Marquands Road,TRUGANINA,CENTRAL GOLDFIELDS,46468.0,2.8928816513612112,not available,0.0,0.0,0.0,0.0,0.0
80340,-38.004388,145.154693,5 Mountainview Terrace,KEYSBOROUGH,KINGSTON,19889.0,4.352766494797179,42.0,1.0,13.0,4.0,2.0,1.0
24866,-37.60548,144.917814,1 Driver Close,CRAIGIEBURN,YARRA RANGES,40221.0,2.286088854020247,41.0,1.0,5.0,3.0,2.0,1.0
69929,-37.867511,145.088578,31 Gloucester Road,ASHBURTON,DAREBIN,19839.0,0.7886668338953513,not available,0.0,41.0,21.0,15.0,8.0
19556,-37.668797,144.896997,12 Chisholm Avenue,ATTWOOD,MOYNE,20030.0,2.5470644201381156,32.0,1.0,0.0,0.0,0.0,0.0
56279,-37.850205,145.105598,17/31 McIntyre Street,BURWOOD,MARIBYRNONG,19849.0,2.2102471800167605,25.0,1.0,22.0,7.0,5.0,3.0
163,-37.795673,144.891556,10 Wolverhampton Street,FOOTSCRAY,WHITTLESEA,20024.0,0.7605203066904183,13.0,1.0,152.0,69.0,45.0,23.0
27189,-37.587379,144.931427,5 Woodlea Crescent,CRAIGIEBURN,YARRA RANGES,40221.0,1.919236976433778,41.0,1.0,5.0,3.0,2.0,1.0
35297,-37.728565,144.994492,6 Crispe Street,RESERVOIR,EAST GIPPSLAND,20011.0,0.7292678282199045,37.0,1.0,1.0,0.0,0.0,0.0
7992,-37.756362,144.787739,10 Braywood Tce,CAIRNLEA,YARRA RANGES,20002.0,1.6772551568432148,28.0,1.0,5.0,3.0,2.0,1.0
5362,-37.857136,144.823469,88 McIntyre Drive,ALTONA,BRIMBANK,19926.0,1.239596511139223,not available,0.0,77.0,34.0,21.0,12.0
11687,-37.721202,144.830572,12 Blair Court,KEILOR,ARARAT,20001.0,3.3654429142707074,31.0,1.0,0.0,0.0,0.0,0.0
19530,-37.678032,144.896545,10 Shadforth Street,WESTMEADOWS,LODDON,20030.0,2.107652032484783,32.0,1.0,0.0,0.0,0.0,0.0
95151,-37.930659,145.036379,21 Barry Street,BENTLEIGH,HOBSONS BAY,19937.0,0.41244538319395974,34.0,1.0,20.0,14.0,15.0,10.0
70118,-37.870118,145.088565,47 Sunderland Avenue,ASHBURTON,DAREBIN,19839.0,0.5112684209373531,not available,0.0,41.0,21.0,15.0,8.0
17140,-37.701267,144.906326,37 Valley Crescent,GLENROY,WYNDHAM,20032.0,1.026205589758049,28.0,1.0,99.0,43.0,33.0,20.0
81931,-37.993412,145.239243,20 EUGENIA ST,DOVETON,HINDMARSH,19888.0,2.617779068355057,46.0,1.0,0.0,0.0,0.0,0.0
22196,-37.740578,144.957221,195 Bell Street,COBURG,MOONEE VALLEY,19965.0,0.5731285493124394,23.0,1.0,41.0,17.0,12.0,6.0
82130,-37.9907,145.232082,36 & 38 Blossom Drive,DOVETON,HINDMARSH,19888.0,1.9630537186205026,46.0,1.0,0.0,0.0,0.0,0.0
45881,-37.715093,145.134841,174 Sherbourne Road,MONTMORENCY,PORT PHILLIP,19987.0,1.1559424145583859,52.0,1.0,25.0,8.0,5.0,3.0
30602,-37.760787,145.001622,11 Martin Street,THORNBURY,LATROBE,20015.0,0.5454690632377472,29.0,1.0,2.0,2.0,1.0,0.0
53327,-37.821052,145.006751,44 Neptune Street,RICHMOND,EAST GIPPSLAND,19906.0,0.727918050234436,8.0,1.0,1.0,0.0,0.0,0.0
7565,-37.741831,144.773143,58 Trafalgar Street,ALBANVALE,HEPBURN,20001.0,2.2889842125648676,31.0,1.0,-1.0,0.0,0.0,0.0
72290,-37.85358,145.259099,3 Tracey Street,BAYSWATER,INDIGO,19870.0,1.5398366691399912,41.0,1.0,-1.0,0.0,0.0,0.0
77447,-37.935194,145.195141,12 Jolimont Ave,MULGRAVE,MACEDON RANGES,19891.0,3.6979171225219165,38.0,1.0,1.0,1.0,1.0,0.0
88701,-37.952342,145.038556,25 James Avenue,HIGHETT,GREATER DANDENONG,19872.0,0.524246303662324,37.0,1.0,36.0,9.0,6.0,3.0
39438,-37.71228,145.030248,108 The Fairway,KINGSBURY,ALPINE,20009.0,1.8897577206130503,41.0,1.0,0.0,0.0,0.0,0.0
90833,-37.953744,145.064336,56 Bernard Street,CHELTENHAM,YARRA RANGES,19866.0,1.673451812303242,40.0,1.0,5.0,3.0,2.0,1.0
34796,-37.705034,145.010253,37 Elsey Road,RESERVOIR,EAST GIPPSLAND,20009.0,0.3252907276941174,41.0,1.0,1.0,0.0,0.0,0.0
1551,-37.805617,144.901947,98 Cowper Street,FOOTSCRAY,WHITTLESEA,20025.0,0.5165911833119943,10.0,1.0,152.0,69.0,45.0,23.0
71349,-37.862911,145.237715,27 Alderford Avenue,WANTIRNA,CENTRAL GOLDFIELDS,19870.0,3.564965708458508,41.0,1.0,0.0,0.0,0.0,0.0
90666,-37.974398,145.074367,4 Judd Parade,CHELTENHAM,YARRA RANGES,19865.0,1.1587899387077194,43.0,1.0,5.0,3.0,2.0,1.0
13273,-37.700019,144.758998,54 Meade Way,SYDENHAM,HEPBURN,20000.0,1.342903980419134,34.0,1.0,-1.0,0.0,0.0,0.0
77849,-37.929195,145.175237,29 Lotus Crescent,MULGRAVE,MACEDON RANGES,19913.0,2.9616230113722275,36.0,1.0,1.0,1.0,1.0,0.0
42835,-37.71975,145.099439,14 Delatite Court,YALLAMBIE,MAROONDAH,19984.0,1.689969290420674,42.0,1.0,23.0,3.0,2.0,1.0
89528,-37.949484,145.004218,40 Station Street,SANDRINGHAM,PYRENEES,19948.0,0.09889847923568755,not available,0.0,0.0,0.0,0.0,0.0
32204,-37.737816,145.027184,2 Rita Street,PRESTON,BOROONDARA,20012.0,2.349034289728915,35.0,1.0,12.0,3.0,2.0,1.0
50910,-37.79534,145.136563,18 Church Road,DONCASTER,MORELAND,19897.0,2.8552405916122057,27.0,1.0,111.0,50.0,47.0,25.0
30789,-37.754124,144.985596,154 Hutton Street,THORNBURY,LATROBE,20014.0,1.1466595555925727,31.0,1.0,2.0,2.0,1.0,0.0
58612,-37.808633,145.175948,164 Junction Road,NUNAWADING,STONNINGTON,19899.0,1.3357186643773136,28.0,1.0,19.0,4.0,3.0,1.0
75775,-37.900587,145.095399,15 Westminster Street,OAKLEIGH,WANGARATTA,19917.0,0.6233296261853383,26.0,1.0,0.0,0.0,0.0,0.0
7349,-37.741775,144.767494,24 Jackson Circuit,ALBANVALE,HEPBURN,20001.0,2.6967933179522463,31.0,1.0,-1.0,0.0,0.0,0.0
22586,-37.740147,144.980621,31 Elizabeth Street,COBURG,MOONEE VALLEY,19965.0,1.5410765574022824,23.0,1.0,41.0,17.0,12.0,6.0
9892,-37.797553,144.931032,1 Tennyson Street,KENSINGTON,SOUTH GIPPSLAND,20041.0,0.4223414657150119,9.0,1.0,2.0,0.0,0.0,0.0
71639,-37.865965,145.229205,50 Raheen Avenue,WANTIRNA,CENTRAL GOLDFIELDS,19870.0,4.357383405194203,41.0,1.0,0.0,0.0,0.0,0.0
64417,-37.77604,145.295043,4 Drewett Circuit,CROYDON,CARDINIA,19877.0,1.8089938434366772,46.0,1.0,25.0,10.0,5.0,3.0
92445,-37.978086,145.069542,8 Johnston Street,MENTONE,WEST WIMMERA,19865.0,0.5695905475481297,43.0,1.0,0.0,0.0,0.0,0.0
19583,-37.669487,144.903981,14 Devenish Court,WESTMEADOWS,LODDON,20030.0,2.043554717630305,32.0,1.0,0.0,0.0,0.0,0.0
26307,-37.578724,144.937134,3 Bowman Glen,CRAIGIEBURN,YARRA RANGES,40221.0,2.6279129755893944,41.0,1.0,5.0,3.0,2.0,1.0
61825,-37.786968,145.252567,33 Mundara Drive,RINGWOOD,MACEDON RANGES,19878.0,2.639889589726982,42.0,1.0,1.0,1.0,1.0,0.0
8035,-37.761438,144.777856,11 Tussock Grove,CAIRNLEA,YARRA RANGES,20002.0,2.687161042168711,28.0,1.0,5.0,3.0,2.0,1.0
20386,-37.771461,144.95239,11 Munro Street,BRUNSWICK,MARIBYRNONG,19969.0,0.6811601952478497,15.0,1.0,22.0,7.0,5.0,3.0
95647,-37.904094,145.029631,36 Stewart Street,ORMOND,MOIRA,19941.0,0.8822816674205977,27.0,1.0,0.0,0.0,-0.0,-0.0
62194,-37.822862,145.227686,65A Wantirna Road,RINGWOOD,MACEDON RANGES,19902.0,0.7846408518413334,34.0,1.0,1.0,1.0,1.0,0.0
43917,-37.712514,145.081785,75 Devonshire Road,WATSONIA,MANNINGHAM,19984.0,0.24755427563400353,42.0,1.0,11.0,6.0,4.0,2.0
20635,-37.77209,144.954371,17 Fallon Street,BRUNSWICK,MARIBYRNONG,19969.0,0.5002233359349272,15.0,1.0,22.0,7.0,5.0,3.0
92423,-37.980916,145.058319,73 Plummer Road,MENTONE,WEST WIMMERA,19865.0,0.6099811414342692,43.0,1.0,0.0,0.0,0.0,0.0
55943,-37.846336,145.075073,8 Collings Street,CAMBERWELL,MELBOURNE,19850.0,0.26522660781415053,23.0,1.0,23.0,11.0,8.0,5.0
38719,-37.762538,145.042072,20 Bond Street,IVANHOE,BASS COAST,19933.0,0.7668786237260163,30.0,1.0,0.0,0.0,0.0,0.0
9696,-37.853182,144.727602,9 Khan Court,TRUGANINA,CENTRAL GOLDFIELDS,46468.0,2.5475553107056563,not available,0.0,0.0,0.0,0.0,0.0
61136,-37.805315,145.235687,10 Tania Court,RINGWOOD,MACEDON RANGES,19902.0,1.3167938393274334,34.0,1.0,1.0,1.0,1.0,0.0
16447,-37.695853,144.923378,125 View Street,GLENROY,WYNDHAM,20031.0,0.6678923496270058,30.0,1.0,99.0,43.0,33.0,20.0
67175,-37.764317,145.37301,2 Parkside Close,LILYDALE,FRANKSTON,19876.0,2.4324490170902773,51.0,1.0,3.0,3.0,2.0,1.0
3731,-37.818367,144.889368,60 Blackwood Street,YARRAVILLE,MITCHELL,19996.0,0.284518516441132,not available,0.0,14.0,5.0,3.0,1.0
22073,-37.74287,144.949185,163 Gordon Street,COBURG,MOONEE VALLEY,19965.0,1.2470564859276845,23.0,1.0,41.0,17.0,12.0,6.0
32166,-37.742142,145.014231,2 Avondale Road,PRESTON,BOROONDARA,20012.0,1.2670225826098889,35.0,1.0,12.0,3.0,2.0,1.0
35137,-37.716827,145.015579,51 Cuthbert Road,RESERVOIR,EAST GIPPSLAND,20010.0,0.7558337004344616,40.0,1.0,1.0,0.0,0.0,0.0
46655,-37.708481,145.158624,15 Renshaw Drive,ELTHAM,FRANKSTON,19987.0,1.1060080636420528,52.0,1.0,3.0,3.0,2.0,1.0
29201,-37.769643,145.000034,10 Separation Street,NORTHCOTE,MURRINDINDI,20016.0,0.4192992038752723,28.0,1.0,0.0,0.0,0.0,0.0
43196,-37.72171,145.06134,5 The Common  -Springthorpe-,MACLEOD,WANGARATTA,19983.0,0.8375135107922421,39.0,1.0,0.0,0.0,0.0,0.0
54213,-37.836281,145.041162,2 Ercildoune Avenue,HAWTHORN,YARRA,19910.0,0.7826394664797423,not available,0.0,15.0,7.0,5.0,3.0
92901,-37.990012,145.071436,2 Dickens Street,PARKDALE,STONNINGTON,19864.0,0.5483121188565728,45.0,1.0,19.0,4.0,3.0,1.0
92595,-38.000301,145.09877,108 White Street,MORDIALLOC,PORT PHILLIP,19863.0,1.1994958001230271,48.0,1.0,25.0,8.0,5.0,3.0
77817,-37.928699,145.163692,27 Carson Street,MULGRAVE,MACEDON RANGES,19914.0,2.4396708466079655,33.0,1.0,1.0,1.0,1.0,0.0
76042,-37.907302,145.096202,3 Ford Avenue,OAKLEIGH,WANGARATTA,19916.0,0.6811534877455279,28.0,1.0,0.0,0.0,0.0,0.0
4838,-37.862944,144.834786,11 Fisher Court,ALTONA,BRIMBANK,19926.0,0.6504593827047019,not available,0.0,77.0,34.0,21.0,12.0
30508,-37.778152,144.99675,93 Bridge Street,NORTHCOTE,MURRINDINDI,20017.0,0.3340944136239469,26.0,1.0,0.0,0.0,0.0,0.0
70444,-37.885737,145.093142,1/3 Rae Street,CHADSTONE,MELTON,19839.0,1.2804311744982118,not available,0.0,87.0,28.0,19.0,10.0
4565,-37.844178,144.872617,59 Challis Street,NEWPORT,MANSFIELD,19994.0,0.9790555390286956,not available,0.0,0.0,0.0,-0.0,0.0
49283,-37.804337,145.06656,24 Palmer Avenue,BALWYN,HOBSONS BAY,19892.0,2.403962575593888,18.0,1.0,20.0,14.0,15.0,10.0
38284,-37.784289,145.016889,4 Station Street,FAIRFIELD,NILLUMBIK,19930.0,0.5696941612494286,26.0,1.0,4.0,1.0,1.0,1.0
32308,-37.730942,145.013519,218 Tyler Street,PRESTON,BOROONDARA,20011.0,0.9874524150196875,37.0,1.0,12.0,3.0,2.0,1.0
26702,-37.576505,144.911627,38 Serenity Way,CRAIGIEBURN,YARRA RANGES,40221.0,3.9692039267732717,41.0,1.0,5.0,3.0,2.0,1.0
13264,-37.712517,144.781984,52 McNicholl Way,DELAHEY,BULOKE,20000.0,1.4420120536941006,34.0,1.0,0.0,0.0,0.0,0.0
73528,-37.856359,145.286463,300 Dorset Road,BORONIA,TOWONG,19869.0,0.4908357299945639,44.0,1.0,0.0,0.0,0.0,0.0
40350,-37.717087,145.037384,30 Bradshaw Street,KINGSBURY,ALPINE,20009.0,2.6587206027860786,41.0,1.0,0.0,0.0,0.0,0.0
17165,-37.698773,144.937054,39 Morley Street,GLENROY,WYNDHAM,20032.0,1.860924957371943,28.0,1.0,99.0,43.0,33.0,20.0
22688,-37.731913,144.968707,38 De Chene Parade,COBURG NORTH,MOONEE VALLEY,19964.0,0.5466759798798936,25.0,1.0,41.0,17.0,12.0,6.0
76856,-37.920761,145.129642,44 Panorama Street,CLAYTON,HINDMARSH,19915.0,0.9111373725131899,31.0,1.0,0.0,0.0,0.0,0.0
83280,-37.881592,145.251389,7 Cassinia Close,KNOXFIELD,SOUTHERN GRAMPIANS,19869.0,3.7342752343192274,44.0,1.0,0.0,0.0,0.0,0.0
3357,-37.818865,144.872128,318 Francis Street,YARRAVILLE,MITCHELL,19996.0,1.601337522416956,not available,0.0,14.0,5.0,3.0,1.0
27357,-37.580665,144.90799,6 Cordyline Grove,CRAIGIEBURN,YARRA RANGES,40221.0,3.905835557654984,41.0,1.0,5.0,3.0,2.0,1.0
24512,-37.705941,144.975576,6 VICTORY STREET,FAWKNER,MONASH,19961.0,1.583340332655287,30.0,1.0,16.0,4.0,3.0,2.0
46099,-37.714571,145.120118,45 Mayona Road,MONTMORENCY,PORT PHILLIP,19986.0,0.14719771989291386,48.0,1.0,25.0,8.0,5.0,3.0
5396,-37.786697,144.858597,1 Lawn Crescent / Corner Melon Street,BRAYBROOK,HUME,20022.0,1.4488577824076778,17.0,1.0,332.0,214.0,155.0,80.0
22330,-37.734074,144.950119,23 Autumn Street,COBURG,MOONEE VALLEY,19964.0,1.1216405598650772,25.0,1.0,41.0,17.0,12.0,6.0
62292,-37.794146,145.247932,8 Baron Court,RINGWOOD,MACEDON RANGES,19879.0,1.993821826354787,38.0,1.0,1.0,1.0,1.0,0.0
3125,-37.815513,144.865331,22 Urwin Street,YARRAVILLE,MITCHELL,20022.0,1.822372760827102,17.0,1.0,14.0,5.0,3.0,1.0
3453,-37.816511,144.864093,39 Adeney Street,YARRAVILLE,MITCHELL,20022.0,1.9239956314282078,17.0,1.0,14.0,5.0,3.0,1.0
59237,-37.807469,145.192796,1/2A Wooddale Grove,MITCHAM,PORT PHILLIP,19900.0,1.1756069246835785,31.0,1.0,25.0,8.0,5.0,3.0
96844,-38.01501,145.282055,41 Arrino Crescent,HALLAM,GLEN EIRA,19885.0,1.1188653169725769,50.0,1.0,15.0,4.0,2.0,1.0
3330,-37.813989,144.881344,30 Cecil Street,YARRAVILLE,MITCHELL,19996.0,0.7832836775339854,not available,0.0,14.0,5.0,3.0,1.0
23871,-37.696418,144.975777,1/296 Mcbryde Street,FAWKNER,MONASH,19961.0,1.5624613951342694,30.0,1.0,16.0,4.0,3.0,2.0
72871,-37.85043,145.298614,117 Albert Ave,BORONIA,TOWONG,19869.0,1.6758741455397703,44.0,1.0,0.0,0.0,0.0,0.0
54122,-37.829098,145.038727,143 Riversdale Road,HAWTHORN,YARRA,19904.0,0.8729810765538224,12.0,1.0,15.0,7.0,5.0,3.0
43245,-37.710636,145.06661,60 Gresswell Road,MACLEOD,WANGARATTA,19984.0,1.5136596066223542,42.0,1.0,0.0,0.0,0.0,0.0
5665,-37.790288,144.850357,26 Arthur Street,BRAYBROOK,HUME,20022.0,1.490481022468819,17.0,1.0,332.0,214.0,155.0,80.0
89801,-37.963977,145.047915,1/95 Park Road,CHELTENHAM,YARRA RANGES,19866.0,0.6545255603299878,40.0,1.0,5.0,3.0,2.0,1.0
44895,-37.688846,145.126603,31 Allumba Drive,ST HELENA,SOUTHERN GRAMPIANS,19985.0,2.3328915022455035,46.0,1.0,0.0,0.0,0.0,0.0
40672,-37.698808,145.051463,46 Arthur Street,BUNDOORA,WODONGA,19984.0,3.152261051592565,42.0,1.0,3.0,0.0,0.0,0.0
24635,-37.698318,144.962964,95 Lowson Street,FAWKNER,MONASH,19961.0,0.4458307467031524,30.0,1.0,16.0,4.0,3.0,2.0
14666,-37.750377,144.906665,6/2 Balmoral STREET,ESSENDON,NILLUMBIK,20037.0,1.047534770871751,16.0,1.0,4.0,1.0,1.0,1.0
23488,-37.6478,144.898411,2 Moffat Court,GREENVALE,HORSHAM,44817.0,2.8452894076613404,35.0,1.0,0.0,0.0,0.0,0.0
45276,-37.69681,145.114246,55 Cairns Street,GREENSBOROUGH,GLEN EIRA,19985.0,0.9547628050877189,46.0,1.0,15.0,4.0,2.0,1.0
6364,-37.782539,144.83947,2 Pengelly Court,SUNSHINE,KNOX,20021.0,0.8843055945921072,20.0,1.0,23.0,5.0,3.0,2.0
30860,-37.758981,145.012526,179 Gooch Street,THORNBURY,LATROBE,20014.0,1.303681013812581,31.0,1.0,2.0,2.0,1.0,0.0
31154,-37.75939,145.023968,335 Rossmoyne Street,THORNBURY,LATROBE,19932.0,2.152945526801517,29.0,1.0,2.0,2.0,1.0,0.0
21954,-37.751621,144.979548,133 Rennie Street,COBURG,MOONEE VALLEY,19966.0,1.5922787127151519,21.0,1.0,41.0,17.0,12.0,6.0
29624,-37.776398,145.008011,19 Oxford Street,NORTHCOTE,MURRINDINDI,19929.0,0.3111577507763775,24.0,1.0,0.0,0.0,0.0,0.0
36372,-37.671064,145.032934,3 Fisher Ave,LALOR,KINGSTON,20006.0,1.5035021331323408,48.0,1.0,13.0,4.0,2.0,1.0
54174,-37.820498,145.044083,17 Selbourne Street,HAWTHORN,YARRA,19903.0,0.2621383194508066,14.0,1.0,15.0,7.0,5.0,3.0
